Cols retained,pearson_r,mse
8,0.489690354511329,1.0270332098007202
16,0.48848665847282474,1.018885612487793
32,0.531126819033611,0.9674094319343567
64,0.4926645750963273,0.9779384732246399
128,0.5400531987399906,0.8445916175842285
256,0.5973395690765321,0.7854825854301453
512,0.6311354413925917,0.7359261512756348
1024,0.6525313043699766,0.6627056002616882
2048,0.6770257009003052,0.5933456420898438
4096,0.6630406859476463,0.8743012547492981
8192,0.6797767665036213,0.7055589556694031
