Cols retained,pearson_r,mse
8,0.391008518066785,1.0168461799621582
16,0.40318010235943347,1.0027357339859009
32,0.4653173897261112,0.9418466091156006
64,0.459982558158823,0.9281591773033142
128,0.5282313403070761,0.7774497866630554
256,0.5702171753423432,0.7547643184661865
512,0.6143610489958862,0.6696710586547852
1024,0.633607925957958,0.6413179039955139
2048,0.6536190650373358,0.6625037789344788
4096,0.6771267984783456,0.6416923403739929
8192,0.6704481592078034,0.5872669219970703
