Cols retained,pearson_r,mse
8,0.4334115493502173,0.9708805084228516
16,0.45682257924354513,0.9786701202392578
32,0.5048339457271102,0.9625127911567688
64,0.5422792611232525,0.8849990963935852
128,0.525299405011081,0.8736324906349182
256,0.5846336669445463,0.7370120882987976
512,0.6425783694042945,0.6522319912910461
1024,0.680397633008749,0.6612127423286438
2048,0.7032194933914394,0.538242757320404
4096,0.7129225942052226,0.5606080889701843
8192,0.653673103055148,0.744245707988739
