Cols retained,pearson_r,mse
8,0.4519835497813743,1.0119879245758057
16,0.4498218889367627,0.9703629016876221
32,0.38088785555632243,0.9762293696403503
64,0.46983738687582965,0.9311112761497498
128,0.5523322752916878,0.770317792892456
256,0.6085455335935596,0.7112429738044739
512,0.6356317765613343,0.6814284324645996
1024,0.6717924649919729,0.6053513884544373
2048,0.6749872676416246,0.7015532851219177
4096,nan,0.6829261183738708
8192,0.580719626191472,0.6698572635650635
