Cols retained,pearson_r,mse
8,0.36145116967691426,0.9856055378913879
16,0.4437642799514192,0.9512872695922852
32,0.48283428892034647,0.9672500491142273
64,0.5335686580761773,0.9213523864746094
128,0.5874651913440981,0.8591457009315491
256,0.6216926114244595,0.6649940609931946
512,0.6618267404072694,0.6027160286903381
1024,0.6947768114552048,0.5283533930778503
2048,0.7084372583750101,0.5636815428733826
4096,0.6905658198758576,0.7743992805480957
8192,0.7057294386001866,0.5441074967384338
