Cols retained,pearson_r,mse
8,0.4131490185757705,0.9920503497123718
16,0.41904307271636315,0.9896823763847351
32,0.4562251428474074,0.9419441223144531
64,0.520227505905506,0.8721461892127991
128,0.5209085797269255,0.8392526507377625
256,0.5512770468342613,0.757413923740387
512,0.6189166301930296,0.6792995929718018
1024,0.6587893731032851,0.6760556697845459
2048,0.6741966240403293,0.5921701788902283
4096,0.7005495685410059,0.641435444355011
8192,nan,0.7034740447998047
