Cols retained,pearson_r,mse
8,0.4641763081333516,0.8209887255731436
16,0.5160258282273272,0.7691423762032444
32,0.5834092036903518,0.7206752499228083
64,0.5842843023022916,0.734507040115636
128,0.5847084055111039,0.7368717111824791
256,0.6105881846757918,0.731948647543183
512,0.6287636578129165,0.7249792423990827
1024,0.6574894934338394,0.7240202710204175
2048,0.6555340969159843,0.7333102851071548
4096,0.6604473637259888,0.7669846370396171
8192,0.6504222055677767,0.8070551499497395
