Cols retained,pearson_r,mse
8,0.3925029890879507,0.9507093051642647
16,0.6132207291700396,0.8490548204657499
32,0.6254613652806897,0.7821644395427821
64,0.6457412115213397,0.7702150288794661
128,0.6600380799409332,0.7284058453713768
256,0.6761866338008287,0.7164579570806962
512,0.6837513507245842,0.6401829859555724
1024,0.6486542384660798,0.6562036119653826
2048,0.6727178400552468,0.6385354254322159
4096,0.6937530459625383,0.5697377811898791
8192,0.7110600518671127,0.5478847959099905
