Cols retained,pearson_r,mse
8,0.4832146692288901,0.8916071631732448
16,0.5571800041397633,0.8516226986276104
32,0.5990994102162598,0.7851879807378853
64,0.6559877073467897,0.7036497185897339
128,0.687705936133824,0.6736950039567443
256,0.7127852622271451,0.6392611508664013
512,0.6682763803348779,0.6418282167090393
1024,0.65806245196515,0.6353954745634119
2048,0.6806619381055325,0.572802951787445
4096,0.6948669649795657,0.5508247828587282
8192,0.7000881080371967,0.5564020418582188
