Cols retained,pearson_r,mse
16,0.5796299898169432,0.8744100536204392
64,0.6560900307294432,0.7394586857784544
256,0.6915898507348643,0.6775209381734966
1024,0.7056770912478223,0.6061021372170289
4096,0.7293546927503057,0.5273258576622838
