Cols retained,pearson_r,mse
16,0.5541009101876027,0.8765513774148186
64,0.6469486342057569,0.7488143707368392
256,0.6893385314676438,0.6678053788241511
1024,0.6986740018052332,0.6013000304908346
4096,0.7238970050559547,0.5354435255560391
