Cols retained,pearson_r,mse
8,0.5159642856615718,0.8838629015154433
16,0.6447988071588452,0.8133768602314287
32,0.6524989164854641,0.7538076035672004
64,0.6722251084051042,0.7266672026174535
128,0.6991864563774679,0.6776688498166511
256,0.6921075729844693,0.6627554899465355
512,0.6459541698848931,0.6744441337010915
1024,0.6715523472915715,0.6199054136465945
2048,0.684731293633266,0.5932266408280795
4096,0.7025163829366399,0.5547519695828853
8192,0.7258428103018343,0.509263592740118
