Cols retained,pearson_r,mse
8,0.501476210512389,0.889823883809178
16,0.5967404817113137,0.8193871847366268
32,0.6366633832759049,0.7899556032415749
64,0.6739354891953558,0.7207387118106254
128,0.7028529998154255,0.6608348838393234
256,0.7225340417456546,0.6098808125366179
512,0.7250959371423136,0.5978984204509664
1024,0.7042412444976408,0.5960043632625419
2048,0.7225615034799979,0.560457688330233
4096,0.7477308873954117,0.5085137960782655
8192,0.7515880346469145,0.478702397661451
