Cols retained,pearson_r,mse
8,0.45588471489333643,0.9317009388500906
16,0.5039569493032793,0.8755328984804183
32,0.6130222191755247,0.7958704369681465
64,0.6525686040963952,0.729534482708312
128,0.6703748065094701,0.6956858294051128
256,0.6876422215907535,0.6673712094618306
512,0.6805039329480896,0.6420142188543169
1024,0.6845335416747275,0.6208120081679028
2048,0.6908377571558472,0.5854178774870635
4096,0.7018291309744598,0.5500542253452418
8192,0.7004959565569656,0.5309816267209561
