Cols retained,pearson_r,mse
8,0.5442009868014913,0.9191571159424466
16,0.6153400243186534,0.8694260278459787
32,0.6208459545634288,0.8334403371988562
64,0.6438989848567284,0.7723307668728486
128,0.6851554107339144,0.7256668513949803
256,0.6936358848423394,0.7005247495489217
512,0.7020309406517561,0.6547715755093525
1024,0.6504973623867564,0.6750832900194789
2048,0.6590997266472159,0.6112062253946582
4096,0.6849303655815784,0.601630521680767
8192,0.725695524420698,0.5404019900319667
