Cols retained,pearson_r,mse
8,0.5308085799876744,0.8830614720536435
16,0.6008378526484557,0.8383792778934129
32,0.6292932381784796,0.7865977999898357
64,0.6745423044348561,0.7285723076904856
128,0.6923386509665564,0.655234577684575
256,0.710948698843279,0.6258409154881097
512,0.7008097335519023,0.6355210171798663
1024,0.6847879089728788,0.6059464983645134
2048,0.6967853727815921,0.5833336729506998
4096,0.7162470331881664,0.5501554708010041
8192,0.7225490653415451,0.5178190340509049
