Cols retained,pearson_r,mse
8,0.5947250784177952,0.8722511807784902
16,0.6185668132937095,0.8527810534847703
32,0.6464163877955688,0.8140036019657773
64,0.6584146241727732,0.7517913224860612
128,0.6710329483185674,0.7030412142322091
256,0.6807751946257691,0.6838560178833865
512,0.6644395230008152,0.6640077587911742
1024,0.6844347185340669,0.6271295043895143
2048,0.7055700981415809,0.5768152271231004
4096,0.7274863378082522,0.5384511094169818
8192,0.7317899186984057,0.5322500659625834
