Cols retained,pearson_r,mse
8,0.5651859771370068,0.8727628135670722
16,0.5862174363904651,0.837234848105965
32,0.6142814862285987,0.7806701861256191
64,0.6679858853266141,0.7246104498939765
128,0.6825355246399925,0.6875597744435614
256,0.7091815610585797,0.6518833547759031
512,0.7043455596288556,0.6105114918516604
1024,0.714994537776061,0.5862145831286898
2048,0.7194806250512652,0.5529836068974304
4096,0.7331629980567097,0.5299748428246441
8192,0.7610650254549164,0.4800385444489274
