Cols retained,pearson_r,mse
8,0.5417493350253133,0.8783899694254806
16,0.5626628117388062,0.870329951571072
32,0.6101665381379547,0.79310576869165
64,0.6395447471768957,0.742774325022029
128,0.6666734975019785,0.6718886465329129
256,0.6838977252425199,0.6629888754794929
512,0.6773535668265201,0.6618641366814191
1024,0.6763424319864763,0.6437829312719326
2048,0.7012880653938612,0.5813794066214889
4096,0.6924148382997194,0.5596653239031149
8192,0.7102422895436483,0.5456970236771165
