Cols retained,pearson_r,mse
8,0.5198291450715903,0.8866362044127035
16,0.5243495255599169,0.8712568970259448
32,0.5767067035847689,0.8131545963123958
64,0.6451910819069949,0.7548012043971918
128,0.6817625053070069,0.6800024524970486
256,0.7159396424993609,0.6504543010875753
512,0.7236456072504737,0.5990467129782485
1024,0.7124170112977325,0.5723454212429228
2048,0.7204677411064235,0.5473488157487368
4096,0.7193042846403168,0.519607884406459
8192,0.7454845251160488,0.5009176279146039
