Cols retained,pearson_r,mse
8,0.4801668217342248,0.8877403322298978
16,0.5006214878561351,0.8749564505558171
32,0.5745430151518839,0.8448474846320907
64,0.5916649763243619,0.8000517802883603
128,0.6458504142173673,0.7346615331186414
256,0.6791813162657401,0.675500079656722
512,0.6970949240543618,0.6232850692425306
1024,0.6949283567325258,0.6285579596102807
2048,0.7028596945631754,0.5614643493952814
4096,0.7114165906409665,0.5554243965400958
8192,0.7098754122134915,0.5543355576351469
