Cols retained,pearson_r,mse
16,0.58689198453511,0.8180840801541774
64,0.6537236033448109,0.7158287237405343
256,0.6687934919706141,0.6717020109976536
1024,0.6665394729915984,0.6321803345566807
4096,0.7317797422365717,0.530803092591749
