Cols retained,pearson_r,mse
8,0.5354583164788281,0.8654397323316757
16,0.5988798725212533,0.7968321261255844
32,0.6310091384596848,0.769220598174403
64,0.6691265337425388,0.7259517098120277
128,0.6883896663623332,0.7067575316441893
256,0.6976726934927036,0.6577041678050642
512,0.6961768726620784,0.6134853411407903
1024,0.6870309760899485,0.6141834261681272
2048,0.6975416171200554,0.5816404525631925
4096,0.733225415663961,0.5284238821244565
8192,0.7437692360473082,0.49916346722103927
