Cols retained,pearson_r,mse
16,0.5888136041286102,0.8415599867332716
64,0.6383066392614625,0.7773618771979164
256,0.7132234802482204,0.6548470606848147
1024,0.696629867360356,0.6132773823035095
4096,0.6996532955444553,0.5649471468970209
