Cols retained,pearson_r,mse
8,0.530837668399334,0.8681905674888126
16,0.5684134454303537,0.8325122802293105
32,0.6403305800915375,0.7795507224899355
64,0.6677713710063699,0.7430424032173543
128,0.6548469138253658,0.7223027669284233
256,0.6709178149426681,0.6741122320910532
512,0.6793479339522644,0.6325957906408933
1024,0.6552456399539986,0.6380302223273985
2048,0.6763192799430829,0.6188365128322926
4096,0.7068934370040303,0.5397607572686892
8192,0.719816084334394,0.5189111689686898
