Cols retained,pearson_r,mse
16,0.6037969665885677,0.8499611554844012
64,0.6562778421754322,0.7609089510993661
256,0.7129122112956571,0.6754242120053369
1024,0.7093420934771478,0.6102436374032799
4096,0.7401401629485148,0.5386282317061292
