Cols retained,pearson_r,mse
8,0.5728825426674993,0.8668366105723607
16,0.5821897177462866,0.8113377561808129
32,0.6226224477553902,0.7713535222658813
64,0.648086970429312,0.7199768086261328
128,0.6736317892585876,0.7095664949468287
256,0.7103059969860869,0.6526658177294155
512,0.6803768968190759,0.6437174406801854
1024,0.6628728679227603,0.6219463165684653
2048,0.6812671006629792,0.5982075285616957
4096,0.720731854000193,0.5660480765461461
8192,0.7455345836598924,0.5075065921725098
