Cols retained,pearson_r,mse
8,0.5031064333666825,0.8776308906582244
16,0.6049440286107531,0.8075197827613126
32,0.6597377782495761,0.7441580659789434
64,0.6800351015650777,0.7113490282802921
128,0.6917710466633383,0.6643792644051159
256,0.7090589179273913,0.6298718509488991
512,0.6949860554531785,0.6231299091457502
1024,0.6756588347754402,0.6164641415486691
2048,0.6861264639137468,0.5787032283315336
4096,0.6999389557425876,0.5684204349619572
8192,0.7069798392054318,0.5370807887010143
