Cols retained,pearson_r,mse
8,0.5591757145024667,0.8808684348136971
16,0.590805291315719,0.8536050101728136
32,0.6292951434111443,0.8017072089333678
64,0.6723851406878424,0.7259093414383165
128,0.6905779915046306,0.6955370501311431
256,0.7178736578112,0.6455649340095068
512,0.6915403670752137,0.6439155293478436
1024,0.6905422134873863,0.6197247091378072
2048,0.7025684330898135,0.5779006275774657
4096,0.7140317185364659,0.5598331686979738
8192,0.7290408870533107,0.5218089830680723
