Cols retained,pearson_r,mse
8,0.528638893886713,0.8626188262246642
16,0.5750926297251875,0.8143208240601929
32,0.6269014242409454,0.7614766648393498
64,0.6764393696896768,0.7222164157736541
128,0.6939369320175036,0.65298720836741
256,0.6981213078895704,0.6274381243276231
512,0.6837862434522456,0.6094489028508844
1024,0.7043498830781467,0.5811546295728997
2048,0.7124452418247745,0.5568800708517929
4096,0.716262737447913,0.5351206902981654
8192,0.7353626090340958,0.5029801434089674
