Cols retained,pearson_r,mse
8,0.5228876840292834,0.9175546051420146
16,0.5534425933349042,0.8875606566836125
32,0.5947146137590205,0.8214167450124004
64,0.6231509433638104,0.7586236382323395
128,0.6671045991291914,0.7021601968295995
256,0.6974654737706985,0.6531275515248702
512,0.6890051688684397,0.6233379802634541
1024,0.6892571919463141,0.6159859877781165
2048,0.7074623126760574,0.5688148263383919
4096,0.7035073508194287,0.5294226673059033
8192,0.723292699673903,0.5236586716044406
