Cols retained,pearson_r,mse
16,0.4814817163328309,0.8931351974445358
64,0.6447085592075562,0.7533990264598577
256,0.7082836367050741,0.6519978984773552
1024,0.7080975131849762,0.6247293101785809
4096,0.7239497387553101,0.5298960776144083
