Cols retained,pearson_r,mse
8,0.5138472980856181,0.8710172638132901
16,0.5355988982476552,0.8547403947572453
32,0.532612824234196,0.8395186825910548
64,0.6021418126431377,0.796125431601809
128,0.6705549384975784,0.7544752922098552
256,0.7068958326157831,0.6550015890025197
512,0.7141434017108478,0.6249446622466667
1024,0.7054309843474359,0.594076323797086
2048,0.7177336883116036,0.5479822272449586
4096,0.7352545731180937,0.5147820336472629
8192,0.738530368011086,0.5163550602522728
